;Month;Day;Hour;Air pressure;Air temperature;RAD radiation;Precipitation;Realtive humidity;UVB radiation;CO;NO2;NOx;O3;PM2.5;PM10;SO2;C6H6;timestamp
98940;4;15;13;990.7;11.0;0.0;52.9;1.3;213.3;0.223774;22.4124;30.3647;1.30156;84.1414;14.3414;29.107;0.04619;2533
98941;4;15;14;990.0;11.5;0.0;53.0;1.4;186.9;0.227134;19.2698;24.1756;1.40375;87.6243;17.0364;30.7775;0.04553;2534
98942;4;15;15;989.2;11.9;0.0;54.2;1.3;173.4;0.248299;19.0334;22.7114;1.49712;84.7666;19.6297;31.2983;0.04882;2535
98943;4;15;16;988.8;10.4;0.0;61.1;1.2;171.6;0.273983;24.2532;26.8386;1.31497;77.3042;18.5628;28.0251;0.05957000000000001;2536
98944;4;15;17;988.8;8.2;1.0;79.2;1.1;258.0;0.310519;33.2624;38.4285;0.9081;65.7261;23.2834;31.6211;0.0871;2537
98945;4;15;18;988.6;7.2;0.8;92.9;1.0;209.1;0.377954;51.9655;58.3564;0.96753;48.0842;27.4831;33.2882;0.23398;2538
98946;4;15;19;988.2;7.5;0.2;85.9;1.5;225.5;0.327817;38.7977;41.9817;1.36758;61.6864;17.6008;25.3458;0.21475;2539
98947;4;15;20;988.1;7.7;0.0;82.7;1.2;223.7;0.33428;37.3754;39.6034;1.31598;59.2593;17.3638;25.2266;0.17769;2540
98948;4;15;21;988.0;7.2;0.0;85.9;1.0;220.1;0.351985;38.0047;40.2072;1.20199;53.7701;18.7244;26.1197;0.23839;2541
98949;4;15;22;988.1;6.9;0.0;86.2;1.0;218.2;0.32897600000000005;32.2209;33.8865;1.30609;54.0193;17.1965;24.7495;0.18041;2542
98950;4;15;23;988.1;6.5;0.0;87.6;0.9;221.8;0.330088;30.5771;32.1938;1.3028;52.5076;20.0708;22.6976;0.1848;2543
98951;4;16;0;988.0;6.5;0.0;85.4;1.0;242.7;0.285663;21.9429;23.3625;1.40219;58.5959;18.1772;23.9572;0.20694;2544
98952;4;16;1;987.8;6.7;0.0;83.8;0.8;245.0;0.271473;20.5009;22.0767;1.40224;56.9889;12.3383;23.3722;0.08426;2545
98953;4;16;2;987.8;6.2;0.0;87.1;0.4;212.9;0.280388;20.6963;22.2955;1.18199;52.6418;16.9641;23.4426;0.07662999999999999;2546
98954;4;16;3;987.8;5.8;0.0;88.1;0.3;179.8;0.33506;23.9096;25.59;1.11319;37.2217;16.5382;25.5509;0.08918;2547
98955;4;16;4;987.8;5.4;0.0;94.9;0.7;209.1;0.298968;21.9694;23.5548;1.21102;43.8583;20.7854;25.4916;0.29655;2548
98956;4;16;5;987.6;6.3;0.0;87.2;0.7;197.4;0.303077;27.1499;28.689;1.3193;40.5282;17.6127;27.7641;0.09498;2549
98957;4;16;6;987.4;5.4;0.0;93.1;0.7;157.5;0.404953;45.0589;52.9167;1.24607;17.7854;17.6103;31.7746;0.21595;2550
98958;4;16;7;987.4;7.0;0.0;87.0;0.8;191.4;0.389206;43.9999;57.6643;2.0242;27.1733;22.7475;29.2875;0.24847;2551
98959;4;16;8;987.4;9.6;0.0;72.1;1.3;221.2;0.392933;29.0401;40.9657;3.31305;46.3896;15.5422;27.8382;0.13183;2552
98960;4;16;9;987.4;12.7;0.0;60.1;1.3;204.1;0.270491;19.419;28.8399;3.60088;59.7608;7.4951;25.7179;0.10205;2553
98961;4;16;10;987.4;12.4;0.0;58.9;1.6;212.4;0.241927;16.3588;22.9318;2.5734;69.9236;11.1175;16.838;0.05083;2554
98962;4;16;11;987.2;10.6;0.0;69.7;1.1;182.1;0.303107;22.1399;28.4075;1.95396;65.3191;9.48396;18.046;0.08065;2555
98963;4;16;12;986.6;13.1;0.2;58.6;1.4;185.0;0.262119;16.3694;21.5711;2.1568;76.3058;8.12053;21.2701;0.09817;2556
98964;4;16;13;986.9;12.9;0.0;58.9;1.4;210.0;0.264586;19.6777;24.4996;2.02446;74.5199;7.34715;19.7978;0.08938;2557
98965;4;16;14;986.8;11.8;0.2;65.4;0.8;204.6;0.301528;27.4606;32.8067;2.2477400000000003;69.6112;11.6995;21.7664;0.11248;2558
98966;4;16;15;986.7;11.4;0.2;71.9;0.5;177.4;0.400683;38.0998;42.4645;1.76509;50.9152;17.1239;22.2496;0.1526;2559
98967;4;16;16;986.7;11.4;0.0;82.6;0.2;83.6;0.4926430000000001;44.6362;55.2961;1.83775;25.2711;21.1517;28.2121;0.5043300000000001;2560
98968;4;16;17;986.9;11.7;0.0;79.3;1.1;264.1;0.421645;39.3575;50.9952;1.94761;41.1971;18.4297;25.046;0.51962;2561
98969;4;16;18;986.6;12.5;0.0;63.4;2.1;256.7;0.24344;13.9337;16.3444;1.7435200000000002;83.2614;8.7529;21.7898;0.06089;2562
98970;4;16;19;986.6;12.1;0.0;64.2;1.3;249.5;0.25392;16.8681;18.8082;1.40109;80.048;7.32419;19.1848;0.04255;2563
98971;4;16;20;987.0;11.4;0.0;67.3;1.0;243.3;0.323361;27.8833;30.7513;1.7538599999999998;65.1036;16.1133;27.6072;0.08906;2564
98972;4;16;21;987.3;10.7;0.0;70.9;0.8;218.0;0.410178;39.2507;41.2923;2.12368;50.7917;16.8262;29.5215;0.23944;2565
98973;4;16;22;987.3;9.5;0.0;76.1;0.5;192.3;0.6576529999999999;61.8824;79.2736;2.25201;19.9342;24.4922;43.3718;0.52681;2566
98974;4;16;23;987.4;8.7;0.0;82.2;0.3;181.5;0.663255;66.6539;81.1389;1.7767400000000002;7.70602;26.8064;48.3287;0.96767;2567
98975;4;17;0;987.5;7.6;0.0;90.9;0.4;184.0;0.676929;58.0828;68.1554;1.2607700000000002;5.696280000000002;28.1103;43.8518;0.8332799999999999;2568
98976;4;17;1;986.5;8.6;0.0;87.1;0.3;158.9;0.551555;45.5433;50.8045;1.56844;18.1255;23.6682;31.8751;0.55696;2569
98977;4;17;2;986.4;7.2;0.0;94.7;0.2;34.7;0.690755;47.0219;58.7319;1.72993;6.3639800000000015;26.9793;39.0155;0.6747;2570
98978;4;17;3;985.9;6.9;0.0;98.6;0.3;78.2;0.725605;40.6895;54.1521;2.1252;2.5588900000000003;36.3547;37.2448;0.97558;2571
98979;4;17;4;985.3;6.6;0.0;98.6;0.2;122.5;0.642537;32.9687;38.3016;1.42117;5.42667;33.4747;40.3065;0.89889;2572
98980;4;17;5;984.9;6.0;0.0;98.6;0.3;63.3;0.585026;30.0683;35.0948;1.22838;7.69108;32.6085;38.8945;0.70567;2573
98981;4;17;6;985.0;6.0;0.0;98.6;0.4;85.2;0.6928270000000001;31.2389;50.4927;1.57374;3.76492;40.6491;43.8751;1.02131;2574
98982;4;17;7;985.5;6.7;0.0;98.6;0.7;341.5;0.742668;30.754;59.5737;2.86049;4.11387;41.2871;42.1616;1.05661;2575
98983;4;17;8;985.6;7.7;0.0;97.4;1.1;333.4;0.5414479999999999;23.9605;46.7792;3.71519;20.3017;28.5648;36.5019;0.86582;2576
98984;4;17;9;986.0;11.3;0.0;75.7;1.9;349.8;0.285056;9.7581;14.5668;5.23125;59.4249;13.1296;18.833;0.20613;2577
98985;4;17;10;986.9;11.4;0.0;72.1;1.3;338.7;0.264604;9.87814;13.7807;3.57101;62.6598;9.58071;18.0081;0.11028;2578
98986;4;17;11;987.4;12.5;0.0;67.1;1.3;342.8;0.25395;9.62108;13.9873;3.3519400000000004;67.7773;9.88177;18.4984;0.10511;2579
98987;4;17;12;988.2;11.6;0.0;71.2;1.6;345.7;0.317765;11.0482;15.4367;3.01714;62.6103;16.2732;22.1089;0.06162;2580
98988;4;17;13;989.3;10.2;0.0;78.6;1.2;355.8;0.308821;12.4551;16.8989;3.04143;58.6229;11.8036;22.8693;0.06462000000000001;2581
98989;4;17;14;989.7;11.0;0.0;72.6;1.5;340.8;0.298982;11.019;15.1807;2.75328;72.8613;12.0156;17.2485;0.04841;2582
98990;4;17;15;990.1;11.1;0.0;69.9;1.5;329.1;0.284775;11.9537;15.9089;1.8255;72.6195;9.43479;17.3137;0.0228;2583
98991;4;17;16;990.8;10.7;0.0;74.0;2.1;337.3;0.288872;9.24824;12.4338;1.56023;70.9277;8.106110000000001;16.7114;0.02556;2584
98992;4;17;17;991.6;9.7;0.0;74.2;1.8;333.8;0.28538;9.92381;12.6442;1.49544;72.7753;10.5105;18.5553;0.03179;2585
98993;4;17;18;992.0;8.3;0.0;81.2;1.8;332.8;0.298892;11.1454;13.3654;1.1032;78.4823;16.0766;17.0471;0.03068;2586
98994;4;17;19;992.6;7.2;0.2;93.5;1.2;338.8;0.328017;15.3316;18.0243;0.8769899999999999;68.0037;;18.2432;0.05045;2587
98995;4;17;20;993.8;6.2;0.6;98.6;1.3;335.5;0.307016;13.8073;16.1734;0.68169;65.7798;16.5874;20.7044;0.07385;2588
98996;4;17;21;994.4;5.9;0.0;98.6;0.6;304.8;0.331045;18.9532;20.494;0.91151;55.9852;18.7982;29.8256;0.08083;2589
98997;4;17;22;995.5;6.0;0.2;98.6;0.9;288.6;0.353604;20.4069;22.2674;1.2791;53.0227;19.9821;25.3157;0.13588;2590
98998;4;17;23;995.3;5.4;0.0;98.6;0.6;287.9;0.32985;19.0865;20.6305;1.6660400000000002;52.7487;15.5456;20.8668;0.09783;2591
98999;4;18;0;996.2;5.5;0.0;97.9;1.3;328.2;0.335967;13.0892;14.3395;1.88279;56.7949;12.5654;21.2013;0.13477999999999998;2592
99000;4;18;1;996.7;5.3;0.0;93.1;1.2;330.5;0.290279;9.50795;10.5957;1.87092;60.0711;14.3952;18.2069;0.09051;2593
99001;4;18;2;997.1;5.1;0.0;89.7;1.2;331.2;0.276518;9.00127;9.82768;1.6975;59.4438;13.761;20.566;0.03864;2594
99002;4;18;3;997.6;4.8;0.0;87.6;1.2;330.8;0.26663200000000004;8.52805;9.98648;1.34024;59.6567;12.4678;20.8122;0.02625;2595
99003;4;18;4;997.9;4.3;0.0;90.3;1.0;334.5;0.27065300000000003;11.3153;13.0914;1.20537;53.4997;11.6893;21.7936;0.02282;2596
99004;4;18;5;998.6;3.9;0.0;92.4;1.2;326.0;0.289234;20.4329;26.6979;1.31445;42.6409;13.7275;25.2847;0.03109;2597
99005;4;18;6;998.9;3.7;0.0;94.0;1.1;338.4;0.327543;28.7156;41.2546;1.40842;32.4238;17.2639;25.7136;0.05494;2598
99006;4;18;7;999.4;4.0;0.0;92.4;1.0;339.1;0.35430300000000003;27.6773;43.0673;2.11096;32.5915;15.5881;31.1428;0.08417999999999999;2599
99007;4;18;8;999.9;5.9;0.0;79.0;0.9;353.0;0.301504;20.452;31.7663;2.94747;44.0993;;;0.08465;2600
99008;4;18;9;1000.3;7.6;0.0;66.8;1.0;323.0;0.27351;16.0348;24.9266;2.6236900000000003;52.6671;;;0.1026;2601
99009;4;18;10;1000.7;8.7;0.0;58.6;1.1;310.1;0.26224000000000003;11.7625;17.3599;2.57408;65.8426;7.35425;31.7584;0.16476;2602
99010;4;18;11;1000.7;9.2;0.2;49.0;1.4;300.1;0.23967600000000006;10.1065;14.1732;1.5829799999999998;81.0697;8.890130000000003;27.1208;0.08285;2603
99011;4;18;12;1000.4;8.9;0.0;48.1;1.0;313.2;0.242121;11.5171;15.1531;1.35659;82.4232;12.3082;35.6034;0.07597000000000001;2604
99012;4;18;13;1000.2;9.4;0.0;45.1;1.2;326.4;0.231322;12.0504;16.3553;1.01748;86.325;13.0553;20.9582;0.02728;2605
99013;4;18;14;1000.0;10.4;0.0;44.8;1.1;323.3;;;;;85.9489;14.0015;27.1978;0.03299;2606
99014;4;18;15;999.7;10.7;0.0;41.8;1.3;320.0;0.23458;17.9457;23.5829;0.8694;;8.72745;28.4951;0.05569;2607
99015;4;18;16;999.6;10.5;0.0;42.8;1.1;306.2;0.225914;15.7756;21.2105;0.70945;89.4553;8.86765;25.9353;0.02943;2608
99016;4;18;17;999.5;10.1;0.0;42.6;1.3;286.5;0.230074;16.6567;20.2396;0.87823;88.5178;11.1058;35.8052;0.04328;2609
99017;4;18;18;999.4;9.1;0.0;47.1;1.6;271.3;0.233614;18.3945;20.845;1.0682200000000002;83.2972;14.3563;32.684;0.04737;2610
99018;4;18;19;999.5;8.2;0.0;54.5;1.3;269.8;0.265306;24.1241;26.8514;1.13949;68.0235;13.0875;33.4175;0.06143;2611
99019;4;18;20;999.9;7.6;0.0;59.0;1.1;268.2;0.34786;35.585;38.5353;1.8723;49.4396;21.8465;40.4873;0.20688;2612
99020;4;18;21;1000.6;7.3;0.0;62.9;0.7;315.9;0.361942;36.4656;39.4281;2.406;43.2619;24.9052;47.6486;0.44151;2613
99021;4;18;22;1001.0;6.3;0.0;68.6;0.5;330.4;0.416576;42.6174;46.5418;3.35563;31.8456;27.6264;50.9291;0.5808800000000001;2614
99022;4;18;23;1001.3;5.4;0.0;67.9;0.4;299.4;0.387605;38.8556;41.2567;2.4308;36.4113;26.084;42.5078;0.43105;2615
99023;4;19;0;1001.5;4.7;0.0;70.3;0.9;265.2;0.410583;41.4564;43.5878;2.61127;33.0054;32.8179;46.2419;0.52649;2616
99024;4;19;1;1001.4;4.4;0.0;71.9;1.3;259.0;0.360008;31.0859;32.9554;2.86306;39.2684;26.5045;37.6569;0.4890100000000001;2617
99025;4;19;2;1001.3;4.0;0.0;70.7;1.0;265.1;0.325044;27.0994;28.8632;3.48189;43.589;27.1323;34.2895;0.31629;2618
99026;4;19;3;1001.2;4.2;0.0;68.3;1.2;265.4;0.312025;28.9307;30.9266;3.77544;42.4863;22.088;34.9404;0.21283;2619
99027;4;19;4;1001.0;4.4;0.0;68.1;1.1;267.1;0.291887;23.0762;24.813;3.5799800000000004;48.1091;21.9345;33.8573;0.13698;2620
99028;4;19;5;1000.9;4.5;0.0;67.2;1.2;265.9;0.298688;27.2147;30.5633;3.5705400000000003;44.6461;18.8118;37.7393;0.09908;2621
99029;4;19;6;1001.1;4.8;0.0;64.5;1.2;272.9;0.306671;37.805;44.6054;3.96831;38.4229;18.8743;44.1226;0.0976;2622
99030;4;19;7;1001.4;5.2;0.0;62.6;1.5;272.5;0.32700300000000004;50.2049;65.5917;3.5452;30.8573;17.3166;48.0441;0.13639;2623
99031;4;19;8;1001.6;5.9;0.0;58.7;1.5;291.2;0.292452;37.1799;47.0458;3.20757;45.6837;19.0563;52.7468;0.0984;2624
99032;4;19;9;1001.8;6.4;0.0;56.7;1.5;292.1;0.264741;29.0709;36.9776;3.67437;51.3958;17.4891;56.9459;0.23101;2625
99033;4;19;10;1001.7;6.7;0.0;55.1;1.9;288.5;0.26116300000000003;27.5328;36.0316;4.03325;56.7863;19.6938;65.5204;0.07654;2626
99034;4;19;11;1001.6;7.4;0.0;53.0;2.1;296.1;0.250625;22.3646;31.54;4.16892;63.6783;22.6573;82.3763;0.06376;2627
99035;4;19;12;1001.2;8.2;0.0;49.7;2.3;300.5;0.230698;16.1511;21.0171;2.41647;80.7017;19.4916;93.6222;0.03586;2628
99036;4;19;13;1000.9;9.3;0.0;46.8;2.5;297.2;0.22266;15.5876;21.4378;2.07328;82.7151;12.0682;91.6047;0.0342;2629
99037;4;19;14;1000.9;8.6;0.0;49.1;2.4;304.4;0.227023;18.3887;23.0545;1.6848900000000002;81.7894;9.97703;62.6366;0.03129;2630
99038;4;19;15;1000.7;8.8;0.0;50.0;2.2;297.1;0.233728;17.968;23.7768;1.71213;80.7051;14.1475;81.3158;0.03595;2631
99039;4;19;16;1000.6;8.9;0.0;49.5;2.0;309.5;0.237936;18.5554;23.2685;1.81542;81.7142;11.9089;82.3527;0.04454;2632
99040;4;19;17;1000.6;8.6;0.0;49.0;2.0;309.3;0.250742;18.1412;22.0581;1.5813700000000002;80.0901;13.2891;59.0009;0.04909;2633
99041;4;19;18;1000.6;8.2;0.0;50.6;2.1;304.0;0.227232;15.4277;18.4827;2.04513;81.7718;11.3668;47.2371;0.04459;2634
99042;4;19;19;1000.6;7.2;0.0;57.2;1.6;297.5;0.245243;19.0855;21.1589;2.8616900000000003;72.6628;12.0169;39.8013;0.04062;2635
99043;4;19;20;1001.1;6.2;0.0;65.8;1.4;322.0;0.256242;16.6732;18.3717;1.79627;72.3698;16.3238;37.5249;0.08947999999999999;2636
99044;4;19;21;1001.3;5.0;0.0;71.9;1.2;307.2;0.261689;17.3312;18.6123;2.02592;67.2215;14.9922;32.5638;0.0493;2637
99045;4;19;22;1001.6;5.4;0.0;70.7;1.4;307.2;0.27660500000000005;18.8736;20.5821;3.14375;58.7137;20.0008;33.491;0.08067;2638
99046;4;19;23;1002.1;5.6;0.0;69.1;1.6;324.2;0.27131700000000003;14.9927;16.448;2.33656;62.8767;18.388;30.5112;0.08582999999999999;2639
99047;4;20;0;1002.6;5.3;0.0;64.3;2.1;336.2;0.230737;8.01553;8.951880000000003;1.99093;75.2291;14.6847;24.6226;0.04003;2640
99048;4;20;1;1003.0;4.4;0.0;63.8;1.5;328.5;0.223443;6.91454;7.8801;1.69555;76.2269;14.3441;23.9825;0.02493;2641
99049;4;20;2;1003.5;3.4;0.0;65.3;1.4;316.7;0.226787;7.21408;7.9826;1.21989;75.2613;13.3852;32.6739;0.0265;2642
99050;4;20;3;1004.0;3.0;0.0;67.4;1.5;322.1;0.204066;5.87196;6.7706;0.98884;78.1671;11.4468;30.6962;0.0153;2643
99051;4;20;4;1004.3;2.2;0.0;71.9;1.3;299.0;0.218242;11.9351;13.1137;1.07126;65.2989;12.7041;89.6085;0.01455;2644
99052;4;20;5;1004.7;1.7;0.0;76.8;1.8;320.6;0.21223000000000006;12.8226;15.6226;1.24357;64.8241;9.17964;28.5528;0.0153;2645
99053;4;20;6;1005.2;1.8;0.0;77.2;1.7;324.7;0.229506;15.689;19.8513;1.28169;61.0181;8.04543;28.1811;0.02164;2646
99054;4;20;7;1005.8;3.1;0.0;71.5;2.6;334.2;0.237113;14.4367;21.7926;1.51815;65.1068;10.7199;26.6247;0.033589999999999995;2647
99055;4;20;8;1006.2;4.6;0.0;66.7;3.2;340.1;0.223902;12.0302;18.6834;2.3601400000000003;70.1038;7.4592100000000015;26.6145;0.02418;2648
99056;4;20;9;1006.7;5.7;0.0;61.7;2.8;338.2;0.21743;11.318;17.7147;2.25127;74.8334;8.28595;30.3914;0.02625;2649
99057;4;20;10;1007.3;5.8;0.2;57.9;2.5;329.8;0.205078;9.52017;14.1207;1.44155;80.4424;13.9115;24.1128;0.03318;2650
99058;4;20;11;1007.6;6.8;0.0;52.3;2.4;322.0;0.204295;8.47706;12.3255;1.13688;83.7064;6.5157300000000005;37.232;0.0199;2651
99059;4;20;12;1007.8;7.1;0.0;52.1;2.2;305.8;0.204935;10.6822;15.8946;1.16254;78.9752;10.0716;57.0234;0.02328;2652
99060;4;20;13;1008.0;7.6;0.0;50.4;2.2;302.8;0.202744;10.5107;15.4516;1.0268700000000002;79.6429;12.7409;58.8862;0.02623;2653
99061;4;20;14;1007.9;8.1;0.0;48.9;2.2;322.6;0.213599;11.1751;17.0056;0.89892;81.5644;10.7279;41.3352;0.01985;2654
99062;4;20;15;1007.7;8.5;0.0;46.4;2.4;341.0;0.218017;12.2989;18.625;1.0729;83.2706;9.94511;28.7613;0.0212;2655
99063;4;20;16;1007.7;7.9;0.0;46.4;2.4;327.4;0.216031;12.2432;17.5155;0.86314;84.5825;14.634;43.5228;0.03408;2656
99064;4;20;17;1007.8;8.3;0.0;45.9;2.2;325.0;0.214207;11.4354;15.6949;1.04491;83.0862;12.0441;42.5424;0.02737;2657
99065;4;20;18;1008.0;7.2;0.0;48.7;2.0;343.2;0.213828;12.7265;17.0609;0.95555;78.8056;15.6462;27.0289;0.031830000000000004;2658
99066;4;20;19;1008.1;6.0;0.0;51.6;1.9;345.8;0.241974;14.3862;18.2458;1.24263;76.0233;12.5712;29.6906;0.03604;2659
99067;4;20;20;1008.3;4.8;0.0;56.5;1.2;339.0;0.267419;20.1758;23.4029;1.66643;67.2846;15.04;27.8443;0.12318;2660
99068;4;20;21;1008.3;3.9;0.0;60.5;0.6;293.9;0.28643;26.4568;28.5493;2.54374;56.0036;18.577;34.7915;0.23416;2661
99069;4;20;22;1008.2;3.3;0.0;63.9;1.0;258.7;0.421686;54.672;59.2061;2.76617;25.2084;26.1113;47.2734;0.36741;2662
99070;4;20;23;1008.3;2.6;0.0;69.0;1.1;258.8;0.43242;42.7645;45.8891;3.03057;28.9956;28.6028;45.9774;0.50688;2663
99071;4;21;0;1008.5;1.9;0.0;74.9;0.9;260.6;0.39914;42.9812;45.5343;2.8268;21.8267;27.156;47.6982;0.61364;2664
99072;4;21;1;1008.4;1.4;0.0;78.6;0.5;314.0;0.363483;28.27;30.4332;3.88356;34.279;33.3999;64.6584;0.4398;2665
99073;4;21;2;1008.2;0.6;0.0;80.9;0.6;258.4;0.370746;23.4714;25.0185;3.30594;34.9651;29.9019;49.3176;0.4144100000000001;2666
99074;4;21;3;1007.8;0.4;0.0;84.6;0.9;259.5;0.372947;30.8958;33.366;2.58307;25.5687;25.9368;37.8898;0.4930100000000001;2667
99075;4;21;4;1007.6;0.2;0.0;86.1;1.2;261.8;0.364809;33.9385;37.7009;2.23367;22.7125;21.1155;39.8386;0.41425;2668
99076;4;21;5;1007.4;0.1;0.0;86.4;1.1;260.1;0.413049;46.9311;55.6424;2.67129;10.196;24.1858;47.4357;0.35965;2669
99077;4;21;6;1007.6;0.4;0.0;86.2;1.3;263.5;0.484773;55.6052;99.1738;3.96457;6.3650699999999985;23.0866;60.4037;0.45487;2670
99078;4;21;7;1007.7;2.6;0.0;74.8;0.8;294.3;0.4678560000000001;48.9546;101.104;5.45183;18.0335;24.2462;60.8764;0.52403;2671
99079;4;21;8;1007.6;5.0;0.0;63.2;1.1;326.0;0.365727;36.2526;62.055;6.2747199999999985;33.6432;20.1199;54.553;0.19572;2672
99080;4;21;9;1007.5;7.7;0.0;54.3;1.1;320.8;0.292402;25.0169;40.1982;4.67103;53.9272;12.6759;40.7092;0.13445;2673
99081;4;21;10;1007.3;9.5;0.0;46.7;1.4;315.4;0.25412;17.4852;25.8545;3.12799;71.5178;10.7255;37.3045;0.05974;2674
99082;4;21;11;1006.9;10.6;0.0;43.0;1.6;297.4;0.223437;11.7662;16.7688;2.88783;84.6008;13.1877;47.6632;0.027160000000000004;2675
99083;4;21;12;1006.2;11.1;0.0;40.1;1.5;293.6;0.22052600000000006;12.3223;17.5458;5.33257;85.9525;10.7823;44.5769;0.02201;2676
99084;4;21;13;1005.5;12.1;0.0;39.1;1.6;301.7;;13.0027;18.3101;5.45973;87.6756;10.4709;42.8709;0.0622;2677
99085;4;21;14;1004.7;13.1;0.0;37.3;1.5;297.1;0.200688;10.5479;14.528;3.61139;95.8354;12.566;43.7182;0.02004;2678
99086;4;21;15;1003.8;13.8;0.0;35.4;1.8;314.0;0.2164;13.1907;17.9165;3.3078;99.8569;9.77988;48.573;0.03292;2679
99087;4;21;16;1002.8;14.2;0.0;34.3;1.6;299.8;0.227433;13.5444;17.788;2.90313;103.051;9.1216;47.5113;0.03459;2680
99088;4;21;17;1001.8;14.2;0.0;35.2;1.5;300.3;0.224798;14.3166;17.8751;2.89818;101.783;13.5541;41.4154;0.03613;2681
99089;4;21;18;1000.9;13.4;0.0;37.6;1.5;276.8;0.222758;14.5487;17.0439;2.97434;100.23;12.5643;37.9538;0.02567;2682
99090;4;21;19;1000.1;12.0;0.0;39.8;1.4;265.8;0.255093;24.796;27.366;3.74087;86.6161;15.8863;42.8109;0.04371;2683
99091;4;21;20;999.7;10.2;0.0;45.0;1.1;265.0;0.330338;43.2749;46.8079;2.8140400000000003;61.9335;22.2206;46.902;0.15048;2684
99092;4;21;21;999.3;9.0;0.0;47.7;0.8;265.1;0.395773;56.7609;60.4165;4.0595300000000005;43.7355;24.9406;55.1437;0.32786;2685
99093;4;21;22;999.0;7.8;0.0;54.2;0.6;303.6;0.481588;77.2517;86.834;4.80474;17.8097;27.9357;65.2902;0.68421;2686
99094;4;21;23;998.7;6.3;0.0;60.3;0.4;305.3;0.430932;58.4408;64.0281;4.19206;32.4098;26.3191;61.7459;0.6421399999999999;2687
99095;4;22;0;998.4;6.5;0.0;59.8;0.6;278.5;0.317144;23.4916;24.8783;8.03946;65.3516;29.1339;52.56100000000001;0.31531;2688
99096;4;22;1;998.0;5.6;0.0;63.8;0.6;288.5;0.336779;22.2934;23.909;6.788589999999999;58.1519;28.5248;57.3524;0.27189;2689
99097;4;22;2;997.6;4.7;0.0;67.1;0.7;298.2;0.327406;19.2783;20.8971;5.70789;57.7822;31.4621;56.9961;0.27797;2690
99098;4;22;3;997.3;3.9;0.0;71.0;1.0;263.1;0.318748;21.4441;23.0624;7.561660000000002;49.7473;31.3637;49.7264;0.2513;2691
99099;4;22;4;997.0;3.0;0.0;75.0;0.8;276.6;0.299793;22.1415;23.9754;6.52915;48.8238;25.0417;40.4605;0.20287;2692
99100;4;22;5;997.2;3.2;0.0;73.1;1.6;334.0;0.277762;22.3699;26.9226;4.48109;56.947;18.5292;39.7925;0.1107;2693
99101;4;22;6;997.4;2.9;0.0;74.3;1.6;334.1;0.279247;24.3589;32.0823;4.38054;56.5459;20.9472;38.941;0.10044;2694
99102;4;22;7;997.9;3.8;0.0;70.8;2.0;333.0;0.269786;22.0331;31.8757;6.0910199999999985;62.0528;14.1384;36.2643;0.09456;2695
99103;4;22;8;998.0;5.3;0.0;66.1;2.0;330.8;0.226293;14.5641;21.1064;4.69315;72.9455;13.186;33.4948;0.04768;2696
99104;4;22;9;998.1;6.7;0.0;60.2;2.1;335.7;0.213244;12.8508;18.787;4.18956;80.5084;10.6302;29.9023;0.02424;2697
99105;4;22;10;998.2;7.5;0.0;55.4;2.4;331.5;0.217854;10.4756;15.339;2.50742;81.9709;8.15392;39.2955;0.02072;2698
99106;4;22;11;998.1;8.4;0.0;46.5;2.3;330.0;0.209489;9.60143;14.8127;1.64326;85.6397;11.7369;41.0499;0.014130000000000004;2699
99107;4;22;12;997.9;9.4;0.0;39.9;2.3;337.8;0.194962;9.20947;13.8811;1.3127;90.4167;9.59655;30.2558;0.01732;2700
99108;4;22;13;997.7;10.3;0.0;35.9;2.1;336.0;0.194618;8.97525;13.7542;1.39796;93.3336;8.07172;27.4565;0.01139;2701
99109;4;22;14;997.4;11.2;0.0;34.5;1.8;326.1;0.199315;10.7056;16.0316;1.39873;92.9393;10.4866;38.076;0.01585;2702
99110;4;22;15;996.8;11.9;0.0;32.5;1.9;337.0;0.205064;10.6934;15.8935;1.52744;94.9927;6.78377;26.3333;0.02312;2703
99111;4;22;16;996.3;12.4;0.0;31.0;1.6;345.3;0.21333;12.47;17.8374;1.71988;94.7348;5.36789;14.8268;0.02296;2704
99112;4;22;17;996.0;12.3;0.0;29.6;1.4;359.3;0.205384;10.9218;14.6321;1.82972;96.8747;6.07154;17.101;0.0127;2705
99113;4;22;18;995.7;11.1;0.0;31.5;1.3;346.9;0.210441;12.1911;15.3635;2.37733;94.2502;11.4231;22.6458;0.01065;2706
99114;4;22;19;995.5;9.4;0.0;37.5;0.8;23.5;0.229805;16.7427;18.8868;2.1894400000000003;83.7449;12.0722;26.4489;0.0237;2707
99115;4;22;20;995.5;6.2;0.0;47.0;0.2;73.1;0.360111;35.2063;36.9616;2.88247;58.3144;27.2027;37.7159;0.27616;2708
99116;4;22;21;995.4;5.1;0.0;52.3;0.3;90.1;0.504153;51.1832;53.5843;4.22117;40.7607;34.852;49.6259;0.76372;2709
99117;4;22;22;995.2;4.8;0.0;56.5;0.3;123.2;0.627218;65.4387;70.2793;5.21716;19.4805;38.6652;64.9298;1.36724;2710
99118;4;22;23;994.8;4.2;0.0;64.0;0.2;130.9;0.80481;70.4168;96.0063;3.97518;7.98879;45.6398;70.9445;1.74193;2711
